t,q1,q2,q3,q4,q5,q6,q7,qp1,qp2,qp3,qp4,qp5,qp6,qp7,xd,yd,zd,vxd,vyd,vzd,wxd,wyd,wzd,x,y,z,vx,vy,vz,wx,wy,wz
0.026157,-7.50057e-07,-1.10832,-2.84811e-07,2.2167,1.44693e-06,0.610768,-1.56708e-06,-5.41645e-05,-0.00282429,-2.0568e-05,0.00981473,0.000104501,-0.00699043,-0.000113181,0,0,0,0.00045136,0,-0.00302972,0,0,0,0.070257,-0.0246,0.588015,0,0,0,0,0,0
0.0271572,-8.06297e-07,-1.10833,-3.06168e-07,2.21671,1.55544e-06,0.610761,-1.6846e-06,-5.62286e-05,-0.00293259,-2.13519e-05,0.01019,0.000108485,-0.00725737,-0.000117497,0,0,0,0.000468502,0,-0.00314559,0,0,0,0.0702575,-0.0246,0.588012,0,0,0,0,0,0
0.0281573,-8.64595e-07,-1.10833,-3.28305e-07,2.21672,1.66792e-06,0.610754,-1.80642e-06,-5.82916e-05,-0.0030409,-2.21355e-05,0.0105651,0.000112468,-0.00752424,-0.000121811,0,0,0,0.000485627,0,-0.00326145,0,0,0,0.070258,-0.0246,0.588008,0,0,0,0,0,0
0.0291574,-9.24955e-07,-1.10833,-3.51226e-07,2.21674,1.78438e-06,0.610746,-1.93255e-06,-6.03539e-05,-0.00314925,-2.29187e-05,0.0109403,0.000116449,-0.00779107,-0.000126123,0,0,0,0.000502739,0,-0.00337731,0,0,0,0.0702585,-0.0246,0.588005,0,0,0,0,0,0
0.0301576,-9.87383e-07,-1.10834,-3.74933e-07,2.21675,1.90484e-06,0.610738,-2.06301e-06,-6.24155e-05,-0.00325765,-2.37017e-05,0.0113155,0.000120429,-0.00805787,-0.000130434,0,0,0,0.000519838,0,-0.00349319,0,0,0,0.070259,-0.0246,0.588002,0,0,0,0,0,0
0.0311578,-1.05187e-06,-1.10834,-3.99422e-07,2.21676,2.02927e-06,0.61073,-2.19779e-06,-6.44762e-05,-0.00336609,-2.44844e-05,0.0116907,0.000124408,-0.00832463,-0.000134744,0,0,0,0.000536923,0,-0.00360907,0,0,0,0.0702595,-0.0246,0.587998,0,0,0,0,0,0
0.0321579,-1.11841e-06,-1.10834,-4.24691e-07,2.21677,2.15767e-06,0.610721,-2.33685e-06,-6.65357e-05,-0.00347455,-2.52666e-05,0.0120659,0.000128385,-0.00859132,-0.000139052,0,0,0,0.00055399,0,-0.00372493,0,0,0,0.0702601,-0.0246,0.587994,0,0,0,0,0,0
0.0331581,-1.18702e-06,-1.10835,-4.50745e-07,2.21678,2.29005e-06,0.610712,-2.48024e-06,-6.85945e-05,-0.00358307,-2.60486e-05,0.0124411,0.000132361,-0.00885798,-0.000143359,0,0,0,0.000571042,0,-0.00384082,0,0,0,0.0702606,-0.0246,0.58799,0,0,0,0,0,0
0.0343798,-1.2739e-06,-1.10835,-4.83736e-07,2.2168,2.45769e-06,0.610701,-2.66181e-06,-7.11105e-05,-0.00371556,-2.70043e-05,0.0128993,0.000137219,-0.00918377,-0.000148622,0,0,0,0.000591892,0,-0.00398236,0,0,0,0.0702614,-0.0246,0.587985,0,0,0,0,0,0
0.0354844,-1.35495e-06,-1.10835,-5.14517e-07,2.21681,2.61411e-06,0.61069,-2.83122e-06,-7.33804e-05,-0.00383556,-2.78665e-05,0.0133136,0.000141603,-0.00947807,-0.000153371,0,0,0,0.00061066,0,-0.00411035,0,0,0,0.070262,-0.0246,0.587981,0,0,0,0,0,0
0.0364845,-1.4304e-06,-1.10836,-5.43167e-07,2.21683,2.75969e-06,0.610681,-2.98891e-06,-7.54343e-05,-0.00394426,-2.86467e-05,0.0136887,0.000145571,-0.00974446,-0.000157669,0,0,0,0.000627633,0,-0.00422623,0,0,0,0.0702627,-0.0246,0.587977,0,0,0,0,0,0
0.0374847,-1.5079e-06,-1.10836,-5.726e-07,2.21684,2.90926e-06,0.610671,-3.15091e-06,-7.74886e-05,-0.00405297,-2.94271e-05,0.0140639,0.000149539,-0.0100109,-0.000161968,0,0,0,0.00064461,0,-0.00434212,0,0,0,0.0702633,-0.0246,0.587972,0,0,0,0,0,0
0.0384849,-1.58746e-06,-1.10837,-6.02813e-07,2.21686,3.0628e-06,0.61066,-3.31721e-06,-7.95417e-05,-0.00416172,-3.0207e-05,0.014439,0.000153505,-0.0102773,-0.000166265,0,0,0,0.000661569,0,-0.00445802,0,0,0,0.070264,-0.0246,0.587968,0,0,0,0,0,0
0.039771,-1.69315e-06,-1.10837,-6.42953e-07,2.21688,3.26679e-06,0.610647,-3.53816e-06,-8.21846e-05,-0.00430144,-3.12109e-05,0.0149214,0.00015861,-0.0106199,-0.000171796,0,0,0,0.000683421,0,-0.00460703,0,0,0,0.0702649,-0.0246,0.587962,0,0,0,0,0,0
0.0407711,-1.77739e-06,-1.10838,-6.74945e-07,2.21689,3.42937e-06,0.610636,-3.71425e-06,-8.42304e-05,-0.00441048,-3.19882e-05,0.0152964,0.000162564,-0.0108859,-0.00017608,0,0,0,0.000700259,0,-0.00472294,0,0,0,0.0702656,-0.0246,0.587957,0,0,0,0,0,0
0.0417713,-1.86369e-06,-1.10838,-7.07718e-07,2.21691,3.59592e-06,0.610625,-3.89466e-06,-8.62797e-05,-0.00451939,-3.27667e-05,0.0156715,0.000166524,-0.0111521,-0.00018037,0,0,0,0.000717152,0,-0.00483884,0,0,0,0.0702663,-0.0246,0.587952,0,0,0,0,0,0
0.0427714,-1.95203e-06,-1.10839,-7.41266e-07,2.21692,3.76642e-06,0.610613,-4.07934e-06,-8.83276e-05,-0.00462835,-3.35447e-05,0.0160465,0.000170482,-0.0114181,-0.000184658,0,0,0,0.000734023,0,-0.00495474,0,0,0,0.070267,-0.0246,0.587947,0,0,0,0,0,0
0.0437715,-2.04241e-06,-1.10839,-7.75592e-07,2.21694,3.94088e-06,0.610602,-4.2683e-06,-9.03741e-05,-0.00473736,-3.43223e-05,0.0164215,0.000174437,-0.0116842,-0.000188944,0,0,0,0.000750873,0,-0.00507064,0,0,0,0.0702678,-0.0246,0.587942,0,0,0,0,0,0
0.0447717,-2.13485e-06,-1.1084,-8.10698e-07,2.21696,4.1193e-06,0.61059,-4.46156e-06,-9.24196e-05,-0.00484643,-3.50994e-05,0.0167966,0.000178391,-0.0119501,-0.000193227,0,0,0,0.000767702,0,-0.00518656,0,0,0,0.0702685,-0.0246,0.587937,0,0,0,0,0,0
0.0457718,-2.22932e-06,-1.1084,-8.46578e-07,2.21697,4.30166e-06,0.610577,-4.65909e-06,-9.44635e-05,-0.00495556,-3.5876e-05,0.0171716,0.000182342,-0.012216,-0.000197509,0,0,0,0.000784507,0,-0.00530246,0,0,0,0.0702693,-0.0246,0.587932,0,0,0,0,0,0
0.0467719,-2.32584e-06,-1.10841,-8.83234e-07,2.21699,4.48797e-06,0.610565,-4.8609e-06,-9.6506e-05,-0.00506473,-3.66521e-05,0.0175465,0.000186291,-0.0124818,-0.000201787,0,0,0,0.000801289,0,-0.00541837,0,0,0,0.0702701,-0.0246,0.587926,0,0,0,0,0,0
0.0477721,-2.4244e-06,-1.10841,-9.20669e-07,2.21701,4.67825e-06,0.610552,-5.06701e-06,-9.85474e-05,-0.00517398,-3.74277e-05,0.0179216,0.000190237,-0.0127476,-0.000206064,0,0,0,0.000818049,0,-0.0055343,0,0,0,0.0702709,-0.0246,0.587921,0,0,0,0,0,0
0.0488798,-2.53607e-06,-1.10842,-9.63079e-07,2.21703,4.89382e-06,0.610538,-5.30051e-06,-0.000100809,-0.00529494,-3.82871e-05,0.0183369,0.00019461,-0.0130419,-0.000210802,0,0,0,0.000836626,0,-0.00566268,0,0,0,0.0702719,-0.0246,0.587915,0,0,0,0,0,0
0.0502194,-2.67478e-06,-1.10842,-1.01576e-06,2.21705,5.1616e-06,0.61052,-5.59058e-06,-0.000103544,-0.0054412,-3.93265e-05,0.0188392,0.000199899,-0.013398,-0.000216532,0,0,0,0.000859098,0,-0.00581794,0,0,0,0.070273,-0.0246,0.587907,0,0,0,0,0,0
0.0513157,-2.79073e-06,-1.10843,-1.0598e-06,2.21707,5.38547e-06,0.610505,-5.83308e-06,-0.00010577,-0.00556143,-4.01724e-05,0.0192501,0.000204206,-0.0136886,-0.0002212,0,0,0,0.000877275,0,-0.00594503,0,0,0,0.070274,-0.0246,0.5879,0,0,0,0,0,0
0.0523158,-2.89855e-06,-1.10844,-1.10075e-06,2.21709,5.59363e-06,0.610491,-6.05856e-06,-0.000107802,-0.00567106,-4.09446e-05,0.019625,0.000208137,-0.0139539,-0.00022546,0,0,0,0.000893879,0,-0.00606097,0,0,0,0.0702749,-0.0246,0.587894,0,0,0,0,0,0
0.053316,-3.0084e-06,-1.10844,-1.14248e-06,2.21711,5.80574e-06,0.610477,-6.28833e-06,-0.000109835,-0.00578066,-4.17172e-05,0.0199999,0.00021207,-0.0142192,-0.000229723,0,0,0,0.0009105,0,-0.00617691,0,0,0,0.0702758,-0.0246,0.587888,0,0,0,0,0,0
0.054352,-3.12437e-06,-1.10845,-1.18652e-06,2.21714,6.02967e-06,0.610462,-6.5309e-06,-0.00011194,-0.00589421,-4.25173e-05,0.0203882,0.000216143,-0.014494,-0.000234137,0,0,0,0.000927705,0,-0.00629701,0,0,0,0.0702767,-0.0246,0.587882,0,0,0,0,0,0
0.0555064,-3.25631e-06,-1.10845,-1.23664e-06,2.21716,6.28442e-06,0.610444,-6.80686e-06,-0.000114287,-0.00602071,-4.34089e-05,0.0208209,0.000220682,-0.0148002,-0.000239056,0,0,0,0.000946884,0,-0.00643083,0,0,0,0.0702778,-0.0246,0.587874,0,0,0,0,0,0
0.0566361,-3.388e-06,-1.10846,-1.28666e-06,2.21718,6.53873e-06,0.610427,-7.08235e-06,-0.000116576,-0.00614478,-4.42792e-05,0.0212443,0.000225113,-0.0150996,-0.000243858,0,0,0,0.000965546,0,-0.00656181,0,0,0,0.0702789,-0.0246,0.587867,0,0,0,0,0,0
0.0577685,-3.52261e-06,-1.10847,-1.33779e-06,2.21721,6.79868e-06,0.61041,-7.36394e-06,-0.00011887,-0.0062692,-4.5151e-05,0.0216687,0.000229553,-0.0153995,-0.000248671,0,0,0,0.000984231,0,-0.0066931,0,0,0,0.07028,-0.0246,0.587859,0,0,0,0,0,0
0.0588973,-3.65937e-06,-1.10848,-1.38973e-06,2.21723,7.06279e-06,0.610392,-7.65005e-06,-0.000121154,-0.00639333,-4.60193e-05,0.0220918,0.000233975,-0.0156985,-0.000253463,0,0,0,0.00100282,0,-0.00682398,0,0,0,0.0702812,-0.0246,0.587851,0,0,0,0,0,0
0.0600407,-3.80054e-06,-1.10848,-1.44336e-06,2.21726,7.33543e-06,0.610374,-7.94541e-06,-0.000123466,-0.00651913,-4.68981e-05,0.0225203,0.000238451,-0.0160011,-0.000258315,0,0,0,0.00102161,0,-0.00695655,0,0,0,0.0702823,-0.0246,0.587844,0,0,0,0,0,0
0.0611725,-3.94287e-06,-1.10849,-1.49742e-06,2.21728,7.61032e-06,0.610355,-8.2432e-06,-0.000125751,-0.00664379,-4.77668e-05,0.0229444,0.000242877,-0.0163006,-0.000263112,0,0,0,0.00104017,0,-0.00708779,0,0,0,0.0702835,-0.0246,0.587836,0,0,0,0,0,0
0.0623266,-4.09068e-06,-1.1085,-1.55357e-06,2.21731,7.89583e-06,0.610336,-8.5525e-06,-0.00012808,-0.00677096,-4.86523e-05,0.0233768,0.000247387,-0.0166059,-0.000268001,0,0,0,0.00105907,0,-0.00722162,0,0,0,0.0702847,-0.0246,0.587827,0,0,0,0,0,0
0.0634417,-4.23601e-06,-1.10851,-1.60877e-06,2.21734,8.17654e-06,0.610317,-8.85661e-06,-0.000130326,-0.00689402,-4.95061e-05,0.0237946,0.000251738,-0.0169006,-0.000272717,0,0,0,0.00107725,0,-0.00735093,0,0,0,0.0702859,-0.0246,0.587819,0,0,0,0,0,0
0.064646,-4.39589e-06,-1.10851,-1.6695e-06,2.21737,8.48538e-06,0.610297,-9.19118e-06,-0.000132754,-0.00702682,-5.04292e-05,0.0242458,0.000256441,-0.017219,-0.000277815,0,0,0,0.00109693,0,-0.00749059,0,0,0,0.0702873,-0.0246,0.58781,0,0,0,0,0,0
0.0658447,-4.55791e-06,-1.10852,-1.73105e-06,2.2174,8.79837e-06,0.610276,-9.53027e-06,-0.000135164,-0.00715928,-5.13456e-05,0.0246949,0.000261111,-0.0175356,-0.000282878,0,0,0,0.0011164,0,-0.00762961,0,0,0,0.0702886,-0.0246,0.587801,0,0,0,0,0,0
0.0670853,-4.72869e-06,-1.10853,-1.79593e-06,2.21743,9.1283e-06,0.610254,-9.8877e-06,-0.000137658,-0.00729641,-5.22937e-05,0.0251597,0.000265943,-0.0178633,-0.000288117,0,0,0,0.00113655,0,-0.00777349,0,0,0,0.07029,-0.0246,0.587791,0,0,0,0,0,0
0.0683283,-4.90289e-06,-1.10854,-1.86211e-06,2.21746,9.46487e-06,0.610231,-1.02523e-05,-0.000140151,-0.007434,-5.32419e-05,0.0256253,0.000270776,-0.0181913,-0.000293357,0,0,0,0.00115665,0,-0.00791766,0,0,0,0.0702914,-0.0246,0.587781,0,0,0,0,0,0
0.0696659,-5.09395e-06,-1.10855,-1.93469e-06,2.21749,9.83402e-06,0.610206,-1.06523e-05,-0.000142835,-0.00758203,-5.42626e-05,0.0261263,0.000275979,-0.0185443,-0.000298998,0,0,0,0.0011783,0,-0.0080728,0,0,0,0.070293,-0.0246,0.587771,0,0,0,0,0,0
0.0708494,-5.26579e-06,-1.10856,-1.99997e-06,2.21753,1.01661e-05,0.610184,-1.1012e-05,-0.000145196,-0.00771362,-5.51603e-05,0.0265695,0.000280558,-0.0188559,-0.000303963,0,0,0,0.00119721,0,-0.00821011,0,0,0,0.0702944,-0.0246,0.587761,0,0,0,0,0,0
0.0720315,-5.44022e-06,-1.10857,-2.06624e-06,2.21756,1.05031e-05,0.610161,-1.13772e-05,-0.000147557,-0.00784488,-5.60586e-05,0.0270122,0.000285139,-0.0191674,-0.00030893,0,0,0,0.00121617,0,-0.00834724,0,0,0,0.0702959,-0.0246,0.587751,0,0,0,0,0,0
0.0732271,-5.61949e-06,-1.10858,-2.13435e-06,2.21759,1.08496e-05,0.610138,-1.17526e-05,-0.000149944,-0.00797773,-5.69664e-05,0.02746,0.000289768,-0.0194822,-0.00031395,0,0,0,0.00123531,0,-0.00848594,0,0,0,0.0702973,-0.0246,0.587741,0,0,0,0,0,0
0.0744115,-5.79988e-06,-1.10859,-2.20288e-06,2.21762,1.11982e-05,0.610114,-1.21303e-05,-0.000152304,-0.00810952,-5.7864e-05,0.0279035,0.000294347,-0.0197939,-0.000318915,0,0,0,0.00125419,0,-0.00862335,0,0,0,0.0702988,-0.0246,0.587731,0,0,0,0,0,0
0.0756025,-5.9841e-06,-1.1086,-2.27287e-06,2.21766,1.15542e-05,0.61009,-1.25161e-05,-0.000154674,-0.00824213,-5.87658e-05,0.0283494,0.000298947,-0.0201073,-0.000323904,0,0,0,0.00127314,0,-0.00876154,0,0,0,0.0703003,-0.0246,0.58772,0,0,0,0,0,0
0.0767983,-6.1719e-06,-1.10861,-2.34423e-06,2.21769,1.19172e-05,0.610066,-1.29094e-05,-0.000157051,-0.00837542,-5.96701e-05,0.0287971,0.000303561,-0.0204217,-0.000328908,0,0,0,0.00129212,0,-0.00890029,0,0,0,0.0703019,-0.0246,0.58771,0,0,0,0,0,0
0.07799,-6.36187e-06,-1.10862,-2.41641e-06,2.21773,1.22845e-05,0.610041,-1.33073e-05,-0.000159416,-0.00850842,-6.05699e-05,0.0292433,0.000308153,-0.0207348,-0.000333887,0,0,0,0.00131096,0,-0.00903857,0,0,0,0.0703035,-0.0246,0.587699,0,0,0,0,0,0
0.0791941,-6.5567e-06,-1.10863,-2.49043e-06,2.21776,1.26611e-05,0.610016,-1.37154e-05,-0.000161804,-0.0086429,-6.14781e-05,0.029694,0.000312788,-0.0210511,-0.000338915,0,0,0,0.00132996,0,-0.0091783,0,0,0,0.0703051,-0.0246,0.587688,0,0,0,0,0,0
0.0804056,-6.75563e-06,-1.10864,-2.56602e-06,2.2178,1.30457e-05,0.60999,-1.41321e-05,-0.000164202,-0.00877836,-6.23906e-05,0.0301475,0.000317445,-0.0213691,-0.000343967,0,0,0,0.00134902,0,-0.0093189,0,0,0,0.0703067,-0.0246,0.587676,0,0,0,0,0,0
0.0816278,-6.95927e-06,-1.10865,-2.6434e-06,2.21784,1.34394e-05,0.609964,-1.45587e-05,-0.000166618,-0.00891516,-6.331e-05,0.030605,0.000322139,-0.0216898,-0.000349057,0,0,0,0.00136818,0,-0.00946074,0,0,0,0.0703084,-0.0246,0.587665,0,0,0,0,0,0
0.0828414,-7.16438e-06,-1.10866,-2.72133e-06,2.21787,1.3836e-05,0.609937,-1.49884e-05,-0.000169012,-0.00905121,-6.42211e-05,0.0310592,0.000326791,-0.022008,-0.000354104,0,0,0,0.00138713,0,-0.0096016,0,0,0,0.07031,-0.0246,0.587653,0,0,0,0,0,0
0.0841052,-7.38113e-06,-1.10867,-2.8037e-06,2.21791,1.42551e-05,0.609909,-1.54426e-05,-0.000171505,-0.00919287,-6.517e-05,0.0315321,0.000331635,-0.0223393,-0.000359359,0,0,0,0.00140687,0,-0.00974828,0,0,0,0.0703118,-0.0246,0.587641,0,0,0,0,0,0
0.0853833,-7.60355e-06,-1.10869,-2.88821e-06,2.21796,1.46852e-05,0.60988,-1.59087e-05,-0.00017402,-0.00933642,-6.61272e-05,0.0320104,0.000336524,-0.022674,-0.000364663,0,0,0,0.00142672,0,-0.00989664,0,0,0,0.0703136,-0.0246,0.587628,0,0,0,0,0,0
0.0866108,-7.82011e-06,-1.1087,-2.97051e-06,2.218,1.51041e-05,0.609851,-1.63625e-05,-0.000176427,-0.00947464,-6.70434e-05,0.0324697,0.000341205,-0.022995,-0.000369741,0,0,0,0.00144564,0,-0.0100391,0,0,0,0.0703154,-0.0246,0.587616,0,0,0,0,0,0
0.0877676,-8.02682e-06,-1.10871,-3.04906e-06,2.21803,1.55038e-05,0.609825,-1.67958e-05,-0.000178689,-0.00960514,-6.79048e-05,0.0329024,0.000345607,-0.0232972,-0.000374518,0,0,0,0.00146338,0,-0.0101735,0,0,0,0.0703171,-0.0246,0.587604,0,0,0,0,0,0
0.0888884,-8.22955e-06,-1.10872,-3.1261e-06,2.21807,1.5896e-05,0.609798,-1.72207e-05,-0.00018088,-0.00973163,-6.8739e-05,0.0333217,0.00034987,-0.02359,-0.000379143,0,0,0,0.00148054,0,-0.0103036,0,0,0,0.0703188,-0.0246,0.587593,0,0,0,0,0,0
0.0900257,-8.43779e-06,-1.10873,-3.20524e-06,2.21811,1.62988e-05,0.609771,-1.76572e-05,-0.000183104,-0.00985995,-6.95857e-05,0.0337471,0.000354197,-0.0238871,-0.000383839,0,0,0,0.00149797,0,-0.0104356,0,0,0,0.0703205,-0.0246,0.587581,0,0,0,0,0,0
0.0911679,-8.64948e-06,-1.10874,-3.28569e-06,2.21815,1.67083e-05,0.609743,-1.8101e-05,-0.000185333,-0.00998901,-7.04345e-05,0.0341743,0.000358535,-0.0241853,-0.000388546,0,0,0,0.0015154,0,-0.0105683,0,0,0,0.0703222,-0.0246,0.587569,0,0,0,0,0,0
0.0922934,-8.86054e-06,-1.10875,-3.36591e-06,2.21819,1.71167e-05,0.609716,-1.85436e-05,-0.000187525,-0.0101164,-7.1269e-05,0.0345952,0.000362801,-0.0244788,-0.000393176,0,0,0,0.00153249,0,-0.010699,0,0,0,0.0703239,-0.0246,0.587557,0,0,0,0,0,0
0.0934196,-9.0742e-06,-1.10876,-3.44711e-06,2.21823,1.75301e-05,0.609688,-1.89916e-05,-0.000189715,-0.010244,-7.21032e-05,0.0350164,0.000367067,-0.0247724,-0.000397805,0,0,0,0.00154956,0,-0.0108298,0,0,0,0.0703257,-0.0246,0.587544,0,0,0,0,0,0
0.0945455,-9.29026e-06,-1.10878,-3.52923e-06,2.21827,1.79481e-05,0.60966,-1.94447e-05,-0.000191901,-0.0103716,-7.29359e-05,0.0354374,0.000371325,-0.0250658,-0.000402426,0,0,0,0.00156655,0,-0.0109605,0,0,0,0.0703274,-0.0246,0.587532,0,0,0,0,0,0
0.0956762,-9.50972e-06,-1.10879,-3.61264e-06,2.21831,1.83728e-05,0.609631,-1.99049e-05,-0.000194094,-0.0105,-7.37709e-05,0.0358602,0.000375595,-0.0253602,-0.000407062,0,0,0,0.00158357,0,-0.0110918,0,0,0,0.0703292,-0.0246,0.58752,0,0,0,0,0,0
0.0968085,-9.73198e-06,-1.1088,-3.69712e-06,2.21835,1.88029e-05,0.609602,-2.03711e-05,-0.000196285,-0.0106287,-7.46058e-05,0.0362835,0.000379866,-0.0256548,-0.000411697,0,0,0,0.00160054,0,-0.0112234,0,0,0,0.070331,-0.0246,0.587507,0,0,0,0,0,0
0.0979507,-9.95869e-06,-1.10881,-3.78329e-06,2.21839,1.92417e-05,0.609572,-2.08467e-05,-0.000198493,-0.0107587,-7.54468e-05,0.0367105,0.000384168,-0.0259518,-0.000416367,0,0,0,0.00161762,0,-0.011356,0,0,0,0.0703329,-0.0246,0.587494,0,0,0,0,0,0
