t,q1,q2,q3,q4,q5,q6,q7,qp1,qp2,qp3,qp4,qp5,qp6,qp7,xd,yd,zd,vxd,vyd,vzd,wxd,wyd,wzd,x,y,z,vx,vy,vz,wx,wy,wz
0.0136206,6.87571e-07,-1.10832,2.61102e-07,2.21656,-1.32616e-06,0.610908,1.43626e-06,9.10527e-05,-0.0042402,3.45804e-05,-0.00143915,-0.00017561,0.00567934,0.000190191,0.0702399,0.0246,0.588057,-0.00159506,0,2.16587e-07,0,0,0,0.0702403,-0.0246,0.588057,-0.00159507,8.21278e-10,2.08691e-07,-7.59377e-10,-2.19805e-11,2.04773e-09
0.0146207,7.85321e-07,-1.10832,2.98227e-07,2.21656,-1.51469e-06,0.610914,1.64043e-06,9.77402e-05,-0.00455147,3.71213e-05,-0.00154495,-0.000188505,0.00609642,0.000204157,0.0702382,0.0246,0.588057,-0.00171218,0,2.67885e-07,0,0,0,0.0702387,-0.0246,0.588057,-0.00171218,9.46323e-10,2.58787e-07,-8.75016e-10,-2.53279e-11,2.35951e-09
0.0156304,8.90827e-07,-1.10833,3.38299e-07,2.21655,-1.71817e-06,0.610921,1.86081e-06,0.000104492,-0.00486572,3.96871e-05,-0.0016518,-0.000201524,0.00651752,0.000218258,0.0702364,0.0246,0.588057,-0.00183042,0,3.27306e-07,0,0,0,0.070237,-0.0246,0.588057,-0.00183043,1.09194e-09,3.16808e-07,-1.00968e-09,-2.92261e-11,2.72259e-09
0.0166305,1.00202e-06,-1.10833,3.80532e-07,2.21655,-1.93261e-06,0.610928,2.09306e-06,0.000111181,-0.00517696,4.22289e-05,-0.00175766,-0.000214419,0.00693463,0.000232225,0.0702346,0.0246,0.588057,-0.00194754,0,3.94239e-07,0,0,0,0.0702351,-0.0246,0.588057,-0.00194755,1.22441e-09,3.82467e-07,-1.1322e-09,-3.27728e-11,3.05289e-09
0.0176306,1.1199e-06,-1.10834,4.25308e-07,2.21655,-2.15995e-06,0.610935,2.33927e-06,0.000117869,-0.00548819,4.47711e-05,-0.00186356,-0.000227315,0.00735175,0.000246192,0.0702325,0.0246,0.588057,-0.00206466,0,4.69726e-07,0,0,0,0.0702332,-0.0246,0.588057,-0.00206466,1.37612e-09,4.56496e-07,-1.27252e-09,-3.68348e-11,3.43116e-09
0.0187403,1.25894e-06,-1.10834,4.78121e-07,2.21655,-2.42808e-06,0.610944,2.62967e-06,0.000125291,-0.00583351,4.75922e-05,-0.00198109,-0.000241624,0.00781461,0.000261691,0.0702302,0.0246,0.588057,-0.00219461,0,5.64122e-07,0,0,0,0.0702311,-0.0246,0.588057,-0.00219462,1.72522e-09,5.47536e-07,-1.59539e-09,-4.6181e-11,4.30161e-09
0.0198326,1.40377e-06,-1.10835,5.3314e-07,2.21655,-2.70739e-06,0.610953,2.93218e-06,0.000132598,-0.00617339,5.03701e-05,-0.00209684,-0.000255708,0.00827023,0.000276947,0.0702277,0.0246,0.588057,-0.00232253,0,6.68624e-07,0,0,0,0.0702287,-0.0246,0.588057,-0.00232253,1.90194e-09,6.5034e-07,-1.75886e-09,-5.09135e-11,4.74223e-09
0.0211973,1.59719e-06,-1.10836,6.06616e-07,2.21654,-3.08037e-06,0.610965,3.33614e-06,0.000141727,-0.00659801,5.38405e-05,-0.00224149,-0.000273306,0.00883951,0.000296008,0.0702244,0.0246,0.588057,-0.00248235,0,8.16366e-07,0,0,0,0.0702262,-0.0246,0.588057,-0.00248235,2.71458e-09,7.9027e-07,-2.51048e-09,-7.26709e-11,6.76848e-09
0.0227581,1.83469e-06,-1.10837,6.96848e-07,2.21654,-3.53835e-06,0.61098,3.83218e-06,0.000152169,-0.0070836,5.78111e-05,-0.00240704,-0.000293432,0.00949064,0.000317808,0.0702204,0.0246,0.588057,-0.00266513,0,1.0103e-06,0,0,0,0.0702228,-0.0246,0.588057,-0.00266514,3.57879e-09,9.75899e-07,-3.30989e-09,-9.58124e-11,8.92332e-09
0.0241388,2.05755e-06,-1.10838,7.81521e-07,2.21654,-3.96808e-06,0.610994,4.29761e-06,0.000161408,-0.0075131,6.13264e-05,-0.00255359,-0.000311237,0.0100667,0.000337095,0.0702166,0.0246,0.588057,-0.00282681,0,1.20556e-06,0,0,0,0.0702186,-0.0246,0.588057,-0.00282682,3.56173e-09,1.17133e-06,-3.29428e-09,-9.53623e-11,8.88082e-09
0.0251389,2.22567e-06,-1.10839,8.45403e-07,2.21653,-4.29225e-06,0.611004,4.64871e-06,0.000168103,-0.00782416,6.3875e-05,-0.00265982,-0.000324134,0.010484,0.000351067,0.0702137,0.0246,0.588057,-0.00294393,0,1.3617e-06,0,0,0,0.0702147,-0.0246,0.588057,-0.00294394,2.7982e-09,1.3348e-06,-2.58817e-09,-7.49238e-11,6.97703e-09
0.026139,2.40048e-06,-1.1084,9.11832e-07,2.21653,-4.62931e-06,0.611015,5.01378e-06,0.000174797,-0.00813521,6.64223e-05,-0.00276607,-0.000337031,0.0109013,0.000365038,0.0702107,0.0246,0.588057,-0.00306105,0,1.53077e-06,0,0,0,0.0702118,-0.0246,0.588057,-0.00306106,3.02534e-09,1.50169e-06,-2.79837e-09,-8.10097e-11,7.5434e-09
0.0271391,2.58199e-06,-1.1084,9.80809e-07,2.21653,-4.97927e-06,0.611026,5.39283e-06,0.000181492,-0.00844624,6.89704e-05,-0.00287237,-0.000349928,0.0113186,0.00037901,0.0702076,0.0246,0.588057,-0.00317817,0,1.71328e-06,0,0,0,0.0702087,-0.0246,0.588057,-0.00317818,3.26135e-09,1.68194e-06,-3.0168e-09,-8.73341e-11,8.13189e-09
0.0281392,2.7702e-06,-1.10841,1.05234e-06,2.21652,-5.34214e-06,0.611038,5.78585e-06,0.000188187,-0.00875725,7.15192e-05,-0.00297873,-0.000362826,0.011736,0.000392983,0.0702044,0.0246,0.588057,-0.00329529,0,1.90976e-06,0,0,0,0.0702055,-0.0246,0.588057,-0.0032953,3.50623e-09,1.87606e-06,-3.24345e-09,-9.38969e-11,8.74252e-09
0.0292086,2.9791e-06,-1.10842,1.13173e-06,2.21652,-5.74489e-06,0.611051,6.22209e-06,0.000195347,-0.00908978,7.42449e-05,-0.00309251,-0.000376618,0.0121823,0.000407924,0.0702008,0.0246,0.588057,-0.00342052,0,2.13587e-06,0,0,0,0.0702022,-0.0246,0.588057,-0.00342053,4.03968e-09,2.09704e-06,-3.73709e-09,-1.08189e-10,1.00727e-08
0.030217,3.1829e-06,-1.10843,1.20919e-06,2.21652,-6.13779e-06,0.611064,6.64764e-06,0.0002021,-0.00940331,7.6817e-05,-0.00319987,-0.000389623,0.0126032,0.000422014,0.0701973,0.0246,0.588057,-0.00353861,0,2.36482e-06,0,0,0,0.0701986,-0.0246,0.588057,-0.00353862,4.07693e-09,2.32563e-06,-3.77172e-09,-1.09193e-10,1.01656e-08
0.0313463,3.41967e-06,-1.10844,1.2992e-06,2.21651,-6.59424e-06,0.611079,7.14204e-06,0.000209662,-0.0097544,7.96969e-05,-0.00332015,-0.000404188,0.0130746,0.000437793,0.0701932,0.0246,0.588057,-0.00367086,0,2.63999e-06,0,0,0,0.070195,-0.0246,0.588057,-0.00367087,4.91351e-09,2.59276e-06,-4.54592e-09,-1.31608e-10,1.22516e-08
0.0324352,3.65591e-06,-1.10845,1.38901e-06,2.21651,-7.04965e-06,0.611093,7.63533e-06,0.000216956,-0.0100929,8.24762e-05,-0.00343623,-0.000418232,0.0135291,0.000453009,0.0701891,0.0246,0.588057,-0.00379838,0,2.92478e-06,0,0,0,0.0701909,-0.0246,0.588057,-0.00379839,5.07277e-09,2.87602e-06,-4.69351e-09,-1.35884e-10,1.26487e-08
0.0335343,3.90246e-06,-1.10847,1.48274e-06,2.21651,-7.52491e-06,0.611109,8.15011e-06,0.000224319,-0.0104345,8.52821e-05,-0.00355346,-0.000432408,0.013988,0.000468369,0.0701849,0.0246,0.588057,-0.00392709,0,3.23229e-06,0,0,0,0.0701867,-0.0246,0.588057,-0.0039271,5.47336e-09,3.17969e-06,-5.06442e-09,-1.46625e-10,1.36476e-08
0.0347097,4.17538e-06,-1.10848,1.58651e-06,2.2165,-8.05098e-06,0.611126,8.71994e-06,0.000232193,-0.0107998,8.82834e-05,-0.0036789,-0.000447569,0.0144787,0.000484795,0.0701802,0.0246,0.588057,-0.00406474,0,3.58423e-06,0,0,0,0.0701824,-0.0246,0.588057,-0.00406475,6.27106e-09,3.52396e-06,-5.80288e-09,-1.68007e-10,1.56368e-08
0.0358385,4.44602e-06,-1.10849,1.68942e-06,2.2165,-8.57263e-06,0.611143,9.28498e-06,0.000239758,-0.0111506,9.11682e-05,-0.00379948,-0.000462129,0.0149501,0.000500571,0.0701755,0.0246,0.588057,-0.00419693,0,3.94541e-06,0,0,0,0.0701776,-0.0246,0.588057,-0.00419694,6.42076e-09,3.88371e-06,-5.94175e-09,-1.72031e-10,1.60101e-08
0.0370024,4.73416e-06,-1.1085,1.79899e-06,2.21649,-9.12798e-06,0.61116,9.88653e-06,0.000247559,-0.0115122,9.41431e-05,-0.00392389,-0.000477142,0.0154361,0.000516839,0.0701706,0.0246,0.588057,-0.00433323,0,4.34243e-06,0,0,0,0.0701729,-0.0246,0.588057,-0.00433325,7.05767e-09,4.2746e-06,-6.53157e-09,-1.89112e-10,1.75983e-08
0.0380787,5.00837e-06,-1.10852,1.90328e-06,2.21649,-9.65647e-06,0.611178,1.0459e-05,0.000254775,-0.0118466,9.68968e-05,-0.00403904,-0.000491026,0.0158856,0.000531884,0.0701658,0.0246,0.588057,-0.00445927,0,4.73249e-06,0,0,0,0.0701678,-0.0246,0.588057,-0.00445929,6.91195e-09,4.66606e-06,-6.39709e-09,-1.85223e-10,1.7235e-08
0.0391802,5.29714e-06,-1.10853,2.01312e-06,2.21648,-1.0213e-05,0.611196,1.10618e-05,0.00026216,-0.0121887,9.97148e-05,-0.00415696,-0.000505235,0.0163457,0.000547282,0.0701609,0.0246,0.588057,-0.00458826,0,5.15517e-06,0,0,0,0.070163,-0.0246,0.588057,-0.00458828,7.48923e-09,5.0832e-06,-6.93182e-09,-2.00709e-10,1.86745e-08
0.0421275,6.12799e-06,-1.10857,2.32917e-06,2.21647,-1.18141e-05,0.611247,1.27962e-05,0.000281903,-0.0131043,0.000107235,-0.00447257,-0.000543257,0.0175769,0.000588475,0.0701468,0.0246,0.588057,-0.00493341,0,6.40826e-06,0,0,0,0.070158,-0.0246,0.588057,-0.00493347,2.31689e-08,6.18562e-06,-2.14486e-08,-6.21016e-10,5.77734e-08
0.0436112,6.56105e-06,-1.10859,2.49395e-06,2.21646,-1.26486e-05,0.611274,1.37002e-05,0.000291878,-0.0135647,0.000111061,-0.00463222,-0.000562399,0.0181969,0.000609231,0.0701394,0.0246,0.588057,-0.00510716,0,7.10947e-06,0,0,0,0.0701434,-0.0246,0.588057,-0.00510719,1.25006e-08,6.98935e-06,-1.15734e-08,-3.3513e-10,3.11711e-08
0.0447738,6.90946e-06,-1.10861,2.62654e-06,2.21646,-1.33198e-05,0.611296,1.44274e-05,0.000299685,-0.0139255,0.000114048,-0.00475729,-0.000577399,0.0186828,0.000625491,0.0701334,0.0246,0.588057,-0.0052433,0,7.69334e-06,0,0,0,0.0701359,-0.0246,0.588057,-0.00524333,1.0325e-08,7.59413e-06,-9.55992e-09,-2.76837e-10,2.57462e-08
0.0459001,7.25551e-06,-1.10862,2.75825e-06,2.21645,-1.39865e-05,0.611318,1.51496e-05,0.000307246,-0.0142751,0.00011694,-0.00487849,-0.000591932,0.0191536,0.000641242,0.0701274,0.0246,0.588057,-0.0053752,0,8.28865e-06,0,0,0,0.0701298,-0.0246,0.588057,-0.00537523,1.05127e-08,8.18765e-06,-9.73444e-09,-2.81898e-10,2.62143e-08
0.0470412,7.61485e-06,-1.10864,2.89504e-06,2.21645,-1.46788e-05,0.61134,1.58995e-05,0.000314907,-0.0146292,0.00011987,-0.0050014,-0.000606655,0.0196306,0.000657202,0.0701212,0.0246,0.588057,-0.00550883,0,8.92233e-06,0,0,0,0.0701237,-0.0246,0.588057,-0.00550886,1.11875e-08,8.81484e-06,-1.03601e-08,-3.00025e-10,2.78972e-08
0.0481888,7.98509e-06,-1.10866,3.03598e-06,2.21644,-1.5392e-05,0.611363,1.66721e-05,0.000322613,-0.0149852,0.000122818,-0.00512512,-0.000621463,0.0201103,0.000673253,0.0701148,0.0246,0.588057,-0.00564322,0,9.59139e-06,0,0,0,0.0701174,-0.0246,0.588057,-0.00564325,1.18075e-08,9.47795e-06,-1.09351e-08,-3.16686e-10,2.94433e-08
0.0492276,8.32747e-06,-1.10867,3.16634e-06,2.21644,-1.60515e-05,0.611385,1.73866e-05,0.000329593,-0.0153074,0.000125491,-0.00523726,-0.000634868,0.0205447,0.000687786,0.0701089,0.0246,0.588057,-0.00576487,0,1.02251e-05,0,0,0,0.070111,-0.0246,0.588057,-0.0057649,1.11544e-08,1.0118e-05,-1.03311e-08,-2.99201e-10,2.78148e-08
0.0502932,8.68631e-06,-1.10869,3.30299e-06,2.21643,-1.67427e-05,0.611407,1.81354e-05,0.000336752,-0.0156379,0.000128232,-0.00535236,-0.000648619,0.0209903,0.000702693,0.0701026,0.0246,0.588057,-0.00588966,0,1.09036e-05,0,0,0,0.070105,-0.0246,0.588057,-0.00588969,1.19434e-08,1.07889e-05,-1.10628e-08,-3.20399e-10,2.97826e-08
0.0513315,9.0432e-06,-1.1087,3.43891e-06,2.21642,-1.743e-05,0.611429,1.88801e-05,0.00034373,-0.0159599,0.000130905,-0.00546463,-0.000662018,0.0214246,0.000717219,0.0700965,0.0246,0.588057,-0.00601125,0,1.1593e-05,0,0,0,0.0700987,-0.0246,0.588057,-0.00601128,1.21235e-08,1.14765e-05,-1.12304e-08,-3.25265e-10,3.02318e-08
0.0523903,9.41468e-06,-1.10872,3.58039e-06,2.21642,-1.81454e-05,0.611452,1.96552e-05,0.000350846,-0.0162882,0.000133632,-0.00557921,-0.000675683,0.0218674,0.000732034,0.07009,0.0246,0.588057,-0.00613524,0,1.23252e-05,0,0,0,0.0700925,-0.0246,0.588057,-0.00613528,1.28788e-08,1.22015e-05,-1.19311e-08,-3.45565e-10,3.21153e-08
0.0534613,9.79815e-06,-1.10874,3.72647e-06,2.21641,-1.88839e-05,0.611476,2.04552e-05,0.000358046,-0.0166202,0.000136391,-0.00569524,-0.000689505,0.0223155,0.00074702,0.0700834,0.0246,0.588057,-0.00626066,0,1.30967e-05,0,0,0,0.070086,-0.0246,0.588057,-0.0062607,1.35659e-08,1.29664e-05,-1.25687e-08,-3.64044e-10,3.3829e-08
0.0545502,1.0196e-05,-1.10876,3.87804e-06,2.21641,-1.965e-05,0.611501,2.12853e-05,0.000365368,-0.0169577,0.000139199,-0.00581332,-0.000703559,0.0227711,0.000762258,0.0700765,0.0246,0.588057,-0.00638818,0,1.39134e-05,0,0,0,0.0700793,-0.0246,0.588057,-0.00638822,1.4361e-08,1.37754e-05,-1.33065e-08,-3.85424e-10,3.58119e-08
0.0559747,1.07301e-05,-1.10878,4.08155e-06,2.2164,-2.06784e-05,0.611534,2.23995e-05,0.000374942,-0.0173992,0.000142865,-0.00596788,-0.000721945,0.0233671,0.000782191,0.0700673,0.0246,0.588057,-0.00655499,0,1.5032e-05,0,0,0,0.0700723,-0.0246,0.588057,-0.00655505,1.97822e-08,1.4842e-05,-1.83319e-08,-5.30994e-10,4.93315e-08
0.0594598,1.21184e-05,-1.10885,4.61063e-06,2.21638,-2.33513e-05,0.611621,2.52954e-05,0.000398342,-0.0184794,0.000151809,-0.00634638,-0.000766932,0.0248258,0.00083095,0.0700437,0.0246,0.588057,-0.00696312,0,1.80183e-05,0,0,0,0.070063,-0.0246,0.588057,-0.00696327,5.46189e-08,1.74937e-05,-5.0631e-08,-1.46647e-09,1.3621e-07
0.0618849,1.31241e-05,-1.10889,4.99408e-06,2.21636,-2.52871e-05,0.611683,2.73929e-05,0.000414703,-0.0192298,0.000158119,-0.00661162,-0.000798241,0.0258414,0.00086492,0.0700265,0.0246,0.588057,-0.00724711,0,2.03141e-05,0,0,0,0.0700387,-0.0246,0.588057,-0.00724722,4.11767e-08,1.99186e-05,-3.81784e-08,-1.10596e-09,1.02688e-07
0.0629224,1.35616e-05,-1.10891,5.16097e-06,2.21635,-2.61291e-05,0.611711,2.83054e-05,0.000421735,-0.0195504,0.000160855,-0.00672577,-0.000811637,0.0262762,0.000879471,0.0700189,0.0246,0.588057,-0.0073686,0,2.1353e-05,0,0,0,0.0700211,-0.0246,0.588057,-0.00736865,1.82136e-08,2.11781e-05,-1.68888e-08,-4.89308e-10,4.54213e-08
0.0641332,1.40821e-05,-1.10894,5.35953e-06,2.21634,-2.71308e-05,0.611743,2.93908e-05,0.000429891,-0.0199251,0.000163991,-0.00685832,-0.00082727,0.0267834,0.000896427,0.0700099,0.0246,0.588057,-0.00751039,0,2.26095e-05,0,0,0,0.0700135,-0.0246,0.588057,-0.00751045,2.20832e-08,2.23975e-05,-2.04793e-08,-5.93349e-10,5.5072e-08
0.0651544,1.45282e-05,-1.10896,5.52971e-06,2.21634,-2.79891e-05,0.611771,3.03208e-05,0.000436782,-0.0202409,0.000166649,-0.00697043,-0.000840457,0.0272114,0.000910734,0.0700022,0.0246,0.588057,-0.00762998,0,2.37068e-05,0,0,0,0.0700044,-0.0246,0.588057,-0.00763003,1.92243e-08,2.35223e-05,-1.78298e-08,-5.16609e-10,4.79426e-08
0.0661545,1.49717e-05,-1.10898,5.69897e-06,2.21633,-2.88425e-05,0.611799,3.12457e-05,0.000443527,-0.0205502,0.000169248,-0.00708026,-0.000853371,0.0276305,0.000924745,0.0699945,0.0246,0.588057,-0.00774709,0,2.48154e-05,0,0,0,0.0699966,-0.0246,0.588057,-0.00774715,1.94107e-08,2.4629e-05,-1.80044e-08,-5.21686e-10,4.84077e-08
0.0671547,1.54221e-05,-1.109,5.87086e-06,2.21632,-2.9709e-05,0.611827,3.21846e-05,0.000450275,-0.0208595,0.000171849,-0.00719023,-0.000866287,0.0280497,0.000938758,0.0699867,0.0246,0.588057,-0.00786422,0,2.5958e-05,0,0,0,0.0699888,-0.0246,0.588057,-0.00786428,2.00053e-08,2.5766e-05,-1.85578e-08,-5.37737e-10,4.98908e-08
0.0681548,1.58792e-05,-1.10902,6.04533e-06,2.21632,-3.05883e-05,0.611855,3.31375e-05,0.000457023,-0.0211687,0.000174451,-0.00730032,-0.000879203,0.028469,0.000952772,0.0699788,0.0246,0.588057,-0.00798134,0,2.71351e-05,0,0,0,0.069981,-0.0246,0.588057,-0.00798139,2.06048e-08,2.69373e-05,-1.91158e-08,-5.53926e-10,5.13862e-08
0.0691549,1.6343e-05,-1.10904,6.2224e-06,2.21631,-3.14805e-05,0.611884,3.41044e-05,0.000463774,-0.0214778,0.000177055,-0.00741053,-0.000892119,0.0288883,0.000966786,0.0699707,0.0246,0.588057,-0.00809845,0,2.83473e-05,0,0,0,0.069973,-0.0246,0.588057,-0.00809851,2.12152e-08,2.81436e-05,-1.96842e-08,-5.70415e-10,5.29089e-08
0.070155,1.68136e-05,-1.10906,6.40208e-06,2.2163,-3.23856e-05,0.611913,3.50853e-05,0.000470526,-0.0217868,0.000179661,-0.00752089,-0.000905035,0.0293077,0.000980803,0.0699626,0.0246,0.588057,-0.00821556,0,2.9595e-05,0,0,0,0.0699649,-0.0246,0.588057,-0.00821563,2.18346e-08,2.93854e-05,-2.0261e-08,-5.8715e-10,5.44541e-08
0.0711551,1.72909e-05,-1.10909,6.58437e-06,2.21629,-3.33037e-05,0.611943,3.60802e-05,0.00047728,-0.0220958,0.000182269,-0.00763138,-0.000917953,0.0297272,0.00099482,0.0699543,0.0246,0.588057,-0.00833268,0,3.08788e-05,0,0,0,0.0699567,-0.0246,0.588057,-0.00833274,2.2463e-08,3.06632e-05,-2.08463e-08,-6.04133e-10,5.60216e-08
0.0724518,1.79211e-05,-1.10912,6.82509e-06,2.21628,-3.45157e-05,0.611982,3.73937e-05,0.000486028,-0.0224964,0.00018564,-0.00777466,-0.000934702,0.0302711,0.00101299,0.0699434,0.0246,0.588057,-0.00848453,0,3.25979e-05,0,0,0,0.0699483,-0.0246,0.588057,-0.00848461,3.01983e-08,3.23081e-05,-2.80288e-08,-8.12299e-10,7.53139e-08
0.0743693,1.88779e-05,-1.10916,7.1906e-06,2.21627,-3.63555e-05,0.612042,3.93877e-05,0.000498962,-0.0230888,0.000190621,-0.00798683,-0.000959472,0.0310756,0.00103986,0.0699269,0.0246,0.588057,-0.00870907,0,3.52552e-05,0,0,0,0.0699373,-0.0246,0.588057,-0.0087092,4.70555e-08,3.48036e-05,-4.36846e-08,-1.26603e-09,1.17358e-07
0.0755621,1.94827e-05,-1.10919,7.42174e-06,2.21626,-3.75183e-05,0.61208,4.0648e-05,0.000507059,-0.0234565,0.000193777,-0.00811983,-0.000974882,0.0315764,0.0010566,0.0699164,0.0246,0.588057,-0.00884875,0,3.69789e-05,0,0,0,0.0699206,-0.0246,0.588057,-0.00884884,3.02211e-08,3.66889e-05,-2.80597e-08,-8.13294e-10,7.53725e-08
0.0766925,2.00645e-05,-1.10922,7.64413e-06,2.21625,-3.86368e-05,0.612116,4.18603e-05,0.000514709,-0.0238053,0.000196741,-0.00824564,-0.000989486,0.032051,0.00107246,0.0699064,0.0246,0.588057,-0.00898112,0,3.86634e-05,0,0,0,0.0699101,-0.0246,0.588057,-0.0089812,2.95058e-08,3.83803e-05,-2.7399e-08,-7.94183e-10,7.3589e-08
0.0778443,2.06663e-05,-1.10924,7.87422e-06,2.21624,-3.97937e-05,0.612153,4.31142e-05,0.000522502,-0.0241606,0.000199759,-0.00837398,-0.00100437,0.0325346,0.00108861,0.0698959,0.0246,0.588058,-0.009116,0,4.04317e-05,0,0,0,0.0698999,-0.0246,0.588057,-0.00911609,3.09766e-08,4.01345e-05,-2.87687e-08,-8.33918e-10,7.7258e-08
0.0789711,2.12637e-05,-1.10927,8.10264e-06,2.21623,-4.09418e-05,0.61219,4.43586e-05,0.000530131,-0.0245081,0.000202717,-0.00849975,-0.00101893,0.0330078,0.00110442,0.0698856,0.0246,0.588058,-0.00924795,0,4.2213e-05,0,0,0,0.0698894,-0.0246,0.588058,-0.00924804,3.11904e-08,4.19137e-05,-2.8971e-08,-8.39823e-10,7.77919e-08
0.0800775,2.18585e-05,-1.1093,8.33014e-06,2.21622,-4.20849e-05,0.612227,4.55977e-05,0.000537625,-0.0248491,0.000205624,-0.00862344,-0.00103322,0.0334726,0.00111995,0.0698753,0.0246,0.588058,-0.00937751,0,4.40122e-05,0,0,0,0.069879,-0.0246,0.588058,-0.0093776,3.14924e-08,4.371e-05,-2.92554e-08,-8.48103e-10,7.85456e-08
0.0812591,2.25032e-05,-1.10933,8.57677e-06,2.21621,-4.33238e-05,0.612268,4.69406e-05,0.000545626,-0.0252134,0.000208726,-0.00875567,-0.00104849,0.0339691,0.00113652,0.0698641,0.0246,0.588058,-0.00951587,0,4.59894e-05,0,0,0,0.0698686,-0.0246,0.588058,-0.00951597,3.46355e-08,4.56571e-05,-3.21799e-08,-9.3292e-10,8.6386e-08
