t,q1,q2,q3,q4,q5,q6,q7,qp1,qp2,qp3,qp4,qp5,qp6,qp7,xd,yd,zd,vxd,vyd,vzd,wxd,wyd,wzd,x,y,z,vx,vy,vz,wx,wy,wz
0.0309042,0.00279898,-1.10841,-0.00490579,2.21672,-0.00218428,0.610834,-0.00246285,0.089278,-0.00872794,-0.156298,0.00280749,-0.0698176,0.00544715,-0.0782848,0.0701948,0.0246,0.588057,-0.00361909,0,2.52986e-06,0,0,0,0.0701963,-0.0231532,0.588057,-0.00361583,0.0477533,-8.00451e-06,-1.65125e-06,1.68408e-05,-1.83631e-06
0.0319044,0.00288818,-1.10842,-0.00506194,2.21672,-0.00225405,0.61084,-0.00254105,0.0891851,-0.00904608,-0.156124,0.00267132,-0.069756,0.00588514,-0.0781858,0.0701911,0.0246,0.588057,-0.00373622,0,2.78352e-06,0,0,0,0.0701924,-0.0231017,0.588057,-0.00373309,0.0477018,-6.95527e-06,-1.60154e-06,1.5595e-05,-1.73419e-06
0.0329045,0.00297729,-1.10843,-0.00521792,2.21672,-0.00232375,0.610846,-0.00261915,0.0890993,-0.00936435,-0.155962,0.00253707,-0.0696997,0.00632256,-0.078093,0.0701873,0.0246,0.588057,-0.00385334,0,3.05358e-06,0,0,0,0.0701886,-0.023054,0.588057,-0.00385028,0.0476541,-6.6617e-06,-1.67052e-06,1.55627e-05,-1.76449e-06
0.0339046,0.00306631,-1.10844,-0.00537373,2.21672,-0.00239341,0.610853,-0.00269716,0.0890135,-0.00968258,-0.155801,0.00240284,-0.0696436,0.00675998,-0.0780003,0.0701834,0.0246,0.588057,-0.00397045,0,3.34056e-06,0,0,0,0.0701848,-0.0230064,0.588057,-0.00396746,0.0476065,-6.35234e-06,-1.73952e-06,1.55319e-05,-1.79488e-06
0.0351163,0.00317407,-1.10845,-0.00556232,2.21673,-0.00247773,0.610862,-0.00279156,0.0889289,-0.0100689,-0.155638,0.00224525,-0.0695902,0.00728886,-0.0779047,0.0701785,0.0246,0.588057,-0.00411235,0,3.71167e-06,0,0,0,0.0701808,-0.0229588,0.588057,-0.00410938,0.0475589,-8.04479e-06,-2.20916e-06,1.87812e-05,-2.22078e-06
0.0363465,0.00328334,-1.10846,-0.00575355,2.21673,-0.00256325,0.610871,-0.00288726,0.0888249,-0.0104603,-0.155442,0.00208054,-0.0695226,0.0078269,-0.0777923,0.0701734,0.0246,0.588057,-0.00425642,0,4.11558e-06,0,0,0,0.0701758,-0.0229011,0.588057,-0.00425354,0.0475013,-7.79036e-06,-2.34689e-06,1.90223e-05,-2.3005e-06
0.0375383,0.00338907,-1.10847,-0.00593856,2.21673,-0.00264603,0.610881,-0.00297984,0.0887191,-0.0108392,-0.155243,0.00191965,-0.0694532,0.00834838,-0.0776791,0.0701682,0.0246,0.588057,-0.00439598,0,4.53385e-06,0,0,0,0.0701706,-0.0228427,0.588057,-0.00439321,0.0474429,-6.96204e-06,-2.37085e-06,1.83837e-05,-2.27106e-06
0.038742,0.00349574,-1.10849,-0.0061252,2.21673,-0.00272955,0.610892,-0.00307321,0.0886168,-0.0112221,-0.15505,0.00175833,-0.0693868,0.00887487,-0.0775689,0.0701629,0.0246,0.588057,-0.00453694,0,4.98413e-06,0,0,0,0.0701654,-0.0227862,0.588057,-0.00453427,0.0473864,-6.59732e-06,-2.49359e-06,1.85236e-05,-2.33721e-06
0.0399126,0.00359936,-1.1085,-0.00630647,2.21674,-0.00281069,0.610903,-0.00316388,0.0885132,-0.0115941,-0.154856,0.00160041,-0.0693192,0.00938703,-0.0774583,0.0701575,0.0246,0.588057,-0.00467403,0,5.44971e-06,0,0,0,0.0701599,-0.0227291,0.588057,-0.00467144,0.0473293,-5.77701e-06,-2.51834e-06,1.79713e-05,-2.31353e-06
0.0411027,0.00370458,-1.10852,-0.00649054,2.21674,-0.00289311,0.610915,-0.00325593,0.0884128,-0.0119726,-0.154667,0.00144108,-0.0692542,0.00990757,-0.0773502,0.0701518,0.0246,0.588057,-0.0048134,0,5.95188e-06,0,0,0,0.0701544,-0.0226737,0.588057,-0.00481091,0.047274,-5.43552e-06,-2.65669e-06,1.82284e-05,-2.39431e-06
0.0426658,0.00384262,-1.10854,-0.006732,2.21674,-0.00300127,0.610931,-0.00337666,0.0883124,-0.0124717,-0.154473,0.00123964,-0.0691927,0.0105907,-0.0772354,0.0701442,0.0246,0.588057,-0.00499645,0,6.65707e-06,0,0,0,0.0701487,-0.0226175,0.588057,-0.00499432,0.0472178,-8.32904e-06,-3.65692e-06,2.38856e-05,-3.22108e-06
0.0445448,0.00400831,-1.10856,-0.00702178,2.21674,-0.00313113,0.610953,-0.00352151,0.0881796,-0.013071,-0.154219,0.000994259,-0.0691098,0.0114125,-0.0770872,0.0701346,0.0246,0.588057,-0.00521649,0,7.5759e-06,0,0,0,0.0701409,-0.0225436,0.588057,-0.00521483,0.0471441,-1.04238e-05,-4.63676e-06,2.86244e-05,-3.98014e-06
0.0460469,0.00414051,-1.10858,-0.00725297,2.21674,-0.00323477,0.610971,-0.00363705,0.088016,-0.0135456,-0.153917,0.000784011,-0.0690006,0.01207,-0.0769199,0.0701266,0.0246,0.588057,-0.00539239,0,8.36844e-06,0,0,0,0.0701311,-0.0224551,0.588057,-0.00539052,0.0470555,-5.9124e-06,-3.85676e-06,2.27973e-05,-3.24371e-06
0.0475083,0.00426895,-1.1086,-0.00747755,2.21674,-0.00333549,0.610989,-0.00374926,0.0878865,-0.0140095,-0.153675,0.000586709,-0.0689168,0.0127094,-0.0767827,0.0701186,0.0246,0.588057,-0.00556353,0,9.19076e-06,0,0,0,0.070123,-0.0223844,0.588057,-0.00556175,0.0469848,-4.65082e-06,-3.89549e-06,2.21136e-05,-3.21754e-06
0.048917,0.00439258,-1.10862,-0.0076937,2.21674,-0.00343246,0.611008,-0.00385723,0.0877604,-0.0144564,-0.153439,0.000396201,-0.0688353,0.0133258,-0.0766496,0.0701106,0.0246,0.588057,-0.0057285,0,1.00328e-05,0,0,0,0.0701148,-0.0223157,0.588057,-0.00572678,0.0469162,-3.25802e-06,-3.88762e-06,2.12544e-05,-3.15842e-06
0.0504441,0.00452641,-1.10864,-0.00792767,2.21674,-0.00353746,0.61103,-0.00397409,0.0876397,-0.0149422,-0.153211,0.000193395,-0.0687589,0.0139942,-0.0765191,0.0701018,0.0246,0.588057,-0.00590733,0,1.10021e-05,0,0,0,0.0701068,-0.0222496,0.588057,-0.00590595,0.0468502,-3.38453e-06,-4.37084e-06,2.29766e-05,-3.49242e-06
0.0521443,0.0046752,-1.10867,-0.00818774,2.21674,-0.00365422,0.611055,-0.00410394,0.0875091,-0.0154834,-0.152964,-3.1671e-05,-0.0686769,0.0147387,-0.0763772,0.0700915,0.0246,0.588057,-0.00610643,0,1.21524e-05,0,0,0,0.0700977,-0.0221781,0.588057,-0.00610554,0.0467787,-3.84392e-06,-5.05998e-06,2.55038e-05,-3.97334e-06
0.0537634,0.00481665,-1.1087,-0.00843496,2.21674,-0.00376526,0.61108,-0.00422736,0.0873622,-0.0159964,-0.15269,-0.000251296,-0.0685822,0.0154472,-0.0762232,0.0700815,0.0246,0.588057,-0.00629604,0,1.332e-05,0,0,0,0.0700874,-0.0220985,0.588057,-0.00629516,0.0466992,-1.84473e-06,-4.9919e-06,2.42053e-05,-3.85749e-06
0.055293,0.00495006,-1.10872,-0.00866812,2.21674,-0.00387003,0.611104,-0.00434372,0.0872222,-0.0164806,-0.152429,-0.000459097,-0.0684919,0.0161164,-0.0760769,0.0700717,0.0246,0.588057,-0.00647516,0,1.44895e-05,0,0,0,0.0700772,-0.0220229,0.588057,-0.00647425,0.0466236,2.28287e-07,-4.86996e-06,2.27937e-05,-3.70947e-06
0.0568707,0.00508746,-1.10875,-0.00890822,2.21674,-0.00397796,0.611131,-0.00446353,0.0870906,-0.0169814,-0.152182,-0.000670635,-0.0684086,0.0168072,-0.0759371,0.0700614,0.0246,0.588057,-0.00665992,0,1.57655e-05,0,0,0,0.0700673,-0.0219516,0.588057,-0.00665928,0.0465523,1.09348e-06,-5.18748e-06,2.34392e-05,-3.89683e-06
0.0586432,0.00524159,-1.10878,-0.00917751,2.21674,-0.00409906,0.611162,-0.00459787,0.0869555,-0.0175455,-0.151927,-0.000905624,-0.0683246,0.0175842,-0.075791,0.0700494,0.0246,0.588057,-0.00686749,0,1.72861e-05,0,0,0,0.0700567,-0.0218782,0.588057,-0.00686755,0.046479,8.17895e-07,-6.03613e-06,2.62509e-05,-4.46866e-06
0.0607071,0.00542075,-1.10882,-0.00949048,2.21674,-0.00423988,0.6112,-0.00475395,0.0868039,-0.0182031,-0.15164,-0.00117828,-0.0682313,0.0184898,-0.0756261,0.070035,0.0246,0.588057,-0.00710918,0,1.91761e-05,0,0,0,0.0700446,-0.0217958,0.588057,-0.00711032,0.0463968,1.69228e-08,-7.31051e-06,3.04594e-05,-5.32658e-06
0.0623279,0.00556115,-1.10885,-0.00973572,2.21674,-0.00435028,0.611231,-0.00487624,0.0866238,-0.0187109,-0.15131,-0.00140575,-0.0681128,0.0191965,-0.0754453,0.0700233,0.0246,0.588057,-0.00729898,0,2.07534e-05,0,0,0,0.0700299,-0.0217,0.588057,-0.00729896,0.0463009,5.84379e-06,-5.90799e-06,2.38214e-05,-4.24975e-06
0.0635386,0.00566585,-1.10887,-0.0099186,2.21673,-0.00443263,0.611255,-0.00496741,0.0864821,-0.0190888,-0.151051,-0.00157713,-0.0680191,0.0197235,-0.0753045,0.0700144,0.0246,0.588057,-0.00744076,0,2.19865e-05,0,0,0,0.070018,-0.021625,0.588057,-0.00743952,0.0462257,1.09727e-05,-4.5053e-06,1.77364e-05,-3.21067e-06
0.0646351,0.00576056,-1.10889,-0.010084,2.21673,-0.00450714,0.611277,-0.00504986,0.0863771,-0.0194343,-0.150857,-0.00172739,-0.0679517,0.0202027,-0.0751968,0.0700061,0.0246,0.588057,-0.00756917,0,2.31445e-05,0,0,0,0.070009,-0.021569,0.588057,-0.00756762,0.0461696,1.32267e-05,-4.15739e-06,1.60246e-05,-2.93965e-06
0.0656705,0.0058499,-1.10891,-0.01024,2.21673,-0.00457744,0.611299,-0.00512762,0.0862823,-0.019761,-0.150681,-0.00186842,-0.0678913,0.0206555,-0.0750988,0.0699982,0.0246,0.588057,-0.00769042,0,2.42747e-05,0,0,0,0.0700007,-0.0215184,0.588057,-0.00768873,0.046119,1.49497e-05,-3.99456e-06,1.50986e-05,-2.8045e-06
0.0667957,0.00594688,-1.10893,-0.0104094,2.21673,-0.00465377,0.611323,-0.00521201,0.0861933,-0.0201182,-0.150514,-0.00201884,-0.0678362,0.021149,-0.0750042,0.0699895,0.0246,0.588057,-0.00782218,0,2.55439e-05,0,0,0,0.0699928,-0.0214706,0.588057,-0.00782091,0.0460713,1.54009e-05,-4.42324e-06,1.63743e-05,-3.08289e-06
0.0680908,0.00605839,-1.10896,-0.0106041,2.21672,-0.00474154,0.611351,-0.00530902,0.0860969,-0.0205303,-0.150332,-0.00219087,-0.0677773,0.0217179,-0.0749005,0.0699793,0.0246,0.588057,-0.00797384,0,2.70588e-05,0,0,0,0.069984,-0.0214188,0.588057,-0.00797332,0.0460196,1.53566e-05,-5.2004e-06,1.88047e-05,-3.59549e-06
0.0691755,0.00615166,-1.10898,-0.0107669,2.21672,-0.00481498,0.611375,-0.00539014,0.0859842,-0.02087,-0.150125,-0.00234153,-0.0677044,0.0221908,-0.0747869,0.0699706,0.0246,0.588057,-0.00810086,0,2.83726e-05,0,0,0,0.0699736,-0.0213592,0.588057,-0.00809959,0.0459599,1.86555e-05,-4.42942e-06,1.57089e-05,-3.04104e-06
0.0702196,0.00624133,-1.10901,-0.0109235,2.21672,-0.00488561,0.611398,-0.00546812,0.0858904,-0.0211993,-0.149951,-0.00248364,-0.0676452,0.0226477,-0.07469,0.069962,0.0246,0.588057,-0.00822313,0,2.96768e-05,0,0,0,0.0699649,-0.0213094,0.588057,-0.00822177,0.04591,2.03571e-05,-4.33305e-06,1.50882e-05,-2.956e-06
0.0713115,0.00633502,-1.10903,-0.011087,2.21672,-0.00495941,0.611424,-0.00554957,0.0858004,-0.0215451,-0.149783,-0.0026307,-0.0675893,0.0231265,-0.0745956,0.069953,0.0246,0.588057,-0.00835099,0,3.10829e-05,0,0,0,0.0699563,-0.0212614,0.588057,-0.00834991,0.0458622,2.13397e-05,-4.60785e-06,1.57461e-05,-3.12352e-06
0.0725558,0.00644166,-1.10906,-0.0112732,2.21671,-0.00504344,0.611453,-0.00564227,0.0857067,-0.0219406,-0.149606,-0.00279668,-0.0675323,0.0236734,-0.0744955,0.0699425,0.0246,0.588057,-0.0084967,0,3.27385e-05,0,0,0,0.0699471,-0.0212113,0.588057,-0.00849639,0.0458122,2.16075e-05,-5.35091e-06,1.79049e-05,-3.60215e-06
0.0736477,0.00653513,-1.10908,-0.0114363,2.21671,-0.00511711,0.611479,-0.00572349,0.0855986,-0.0222829,-0.149407,-0.00294749,-0.0674632,0.02415,-0.0743862,0.0699332,0.0246,0.588057,-0.00862457,0,3.42389e-05,0,0,0,0.0699366,-0.0211543,0.588057,-0.00862365,0.0457551,2.45408e-05,-4.77e-06,1.56728e-05,-3.19097e-06
