t,q1,q2,q3,q4,q5,q6,q7,qp1,qp2,qp3,qp4,qp5,qp6,qp7,xd,yd,zd,vxd,vyd,vzd,wxd,wyd,wzd,x,y,z,vx,vy,vz,wx,wy,wz
0.0169605,1.02309e-06,-1.10833,3.88537e-07,2.21655,-1.97325e-06,0.610929,2.13707e-06,0.000113387,-0.00527966,4.30673e-05,-0.0017926,-0.000218674,0.00707226,0.000236834,0,0,0,-0.00198619,0,4.18176e-07,0,0,0,0.0702328,-0.0246,0.588057,0,0,0,0,0,0
0.0179606,1.14318e-06,-1.10834,4.34152e-07,2.21655,-2.20484e-06,0.610937,2.3879e-06,0.000120076,-0.00559089,4.56097e-05,-0.0018985,-0.00023157,0.00748939,0.000250801,0,0,0,-0.00210331,0,4.96599e-07,0,0,0,0.0702307,-0.0246,0.588057,0,0,0,0,0,0
0.0189607,1.26996e-06,-1.10834,4.82309e-07,2.21655,-2.44933e-06,0.610944,2.65269e-06,0.000126766,-0.0059021,4.81526e-05,-0.00200444,-0.000244466,0.00790654,0.000264769,0,0,0,-0.00222042,0,5.8426e-07,0,0,0,0.0702285,-0.0246,0.588057,0,0,0,0,0,0
0.0199608,1.40343e-06,-1.10835,5.3301e-07,2.21655,-2.70672e-06,0.610953,2.93146e-06,0.000133455,-0.00621328,5.0696e-05,-0.00211042,-0.000257361,0.00832371,0.000278737,0,0,0,-0.00233754,0,6.81675e-07,0,0,0,0.0702262,-0.0246,0.588057,0,0,0,0,0,0
0.0209609,1.54359e-06,-1.10836,5.86255e-07,2.21654,-2.977e-06,0.610962,3.22419e-06,0.000140146,-0.00652445,5.324e-05,-0.00221644,-0.000270257,0.0087409,0.000292706,0,0,0,-0.00245466,0,7.89356e-07,0,0,0,0.0702237,-0.0246,0.588057,0,0,0,0,0,0
0.021961,1.69044e-06,-1.10836,6.42045e-07,2.21654,-3.26018e-06,0.610971,3.5309e-06,0.000146837,-0.0068356,5.57845e-05,-0.0023225,-0.000283154,0.0091581,0.000306675,0,0,0,-0.00257178,0,9.0782e-07,0,0,0,0.0702211,-0.0246,0.588057,0,0,0,0,0,0
0.0229611,1.84398e-06,-1.10837,7.00381e-07,2.21654,-3.55626e-06,0.61098,3.85157e-06,0.000153529,-0.00714673,5.83297e-05,-0.0024286,-0.00029605,0.00957534,0.000320645,0,0,0,-0.0026889,0,1.03758e-06,0,0,0,0.0702184,-0.0246,0.588057,0,0,0,0,0,0
0.0239652,2.00489e-06,-1.10838,7.61516e-07,2.21654,-3.86653e-06,0.61099,4.18762e-06,0.000160248,-0.00745909,6.08856e-05,-0.00253517,-0.000308998,0.00999426,0.000334671,0,0,0,-0.00280648,0,1.17974e-06,0,0,0,0.0702156,-0.0246,0.588057,0,0,0,0,0,0
0.0249653,2.17184e-06,-1.10839,8.24955e-07,2.21653,-4.18845e-06,0.611001,4.53629e-06,0.000166941,-0.00777017,6.34321e-05,-0.00264137,-0.000321895,0.0104115,0.000348641,0,0,0,-0.0029236,0,1.33369e-06,0,0,0,0.0702127,-0.0246,0.588057,0,0,0,0,0,0
0.0259654,2.3455e-06,-1.10839,8.90941e-07,2.21653,-4.52328e-06,0.611012,4.89894e-06,0.000173634,-0.00808123,6.59793e-05,-0.00274761,-0.000334792,0.0108288,0.000362613,0,0,0,-0.00304072,0,1.50047e-06,0,0,0,0.0702097,-0.0246,0.588057,0,0,0,0,0,0
0.0269655,2.52584e-06,-1.1084,9.59475e-07,2.21653,-4.871e-06,0.611023,5.27556e-06,0.000180329,-0.00839227,6.85272e-05,-0.0028539,-0.00034769,0.0112462,0.000376584,0,0,0,-0.00315784,0,1.68062e-06,0,0,0,0.0702065,-0.0246,0.588057,0,0,0,0,0,0
0.0279657,2.71291e-06,-1.10841,1.03056e-06,2.21653,-5.23166e-06,0.611034,5.6662e-06,0.000187025,-0.00870331,7.1076e-05,-0.00296026,-0.000360589,0.0116636,0.000390558,0,0,0,-0.00327497,0,1.87465e-06,0,0,0,0.0702032,-0.0246,0.588057,0,0,0,0,0,0
0.0289697,2.90743e-06,-1.10842,1.10449e-06,2.21652,-5.6067e-06,0.611047,6.07241e-06,0.000193747,-0.0090155,7.36354e-05,-0.00306707,-0.000373537,0.0120826,0.000404586,0,0,0,-0.00339254,0,2.08389e-06,0,0,0,0.0701998,-0.0246,0.588057,0,0,0,0,0,0
0.0299698,3.10789e-06,-1.10843,1.18069e-06,2.21652,-5.99317e-06,0.611059,6.49101e-06,0.000200443,-0.00932646,7.61856e-05,-0.00317353,-0.000386435,0.0125,0.000418559,0,0,0,-0.00350966,0,2.30725e-06,0,0,0,0.0701963,-0.0246,0.588057,0,0,0,0,0,0
0.0309699,3.31505e-06,-1.10844,1.25943e-06,2.21652,-6.39254e-06,0.611072,6.92358e-06,0.000207141,-0.00963739,7.87367e-05,-0.00328005,-0.000399333,0.0129174,0.000432533,0,0,0,-0.00362678,0,2.54602e-06,0,0,0,0.0701927,-0.0246,0.588057,0,0,0,0,0,0
0.03197,3.52891e-06,-1.10845,1.34073e-06,2.21651,-6.80482e-06,0.611085,7.37014e-06,0.000213839,-0.00994828,8.12886e-05,-0.00338663,-0.000412232,0.0133349,0.000446508,0,0,0,-0.0037439,0,2.80073e-06,0,0,0,0.0701889,-0.0246,0.588057,0,0,0,0,0,0
0.0329701,3.74947e-06,-1.10846,1.42458e-06,2.21651,-7.22999e-06,0.611099,7.83067e-06,0.000220539,-0.0102592,8.38414e-05,-0.00349327,-0.000425131,0.0137524,0.000460484,0,0,0,-0.00386102,0,3.07188e-06,0,0,0,0.0701851,-0.0246,0.588057,0,0,0,0,0,0
0.0339702,3.97674e-06,-1.10847,1.51098e-06,2.21651,-7.66806e-06,0.611113,8.30517e-06,0.000227239,-0.01057,8.63952e-05,-0.00359997,-0.000438031,0.01417,0.00047446,0,0,0,-0.00397814,0,3.35999e-06,0,0,0,0.0701811,-0.0246,0.588057,0,0,0,0,0,0
0.0349703,4.2107e-06,-1.10848,1.59994e-06,2.2165,-8.11904e-06,0.611128,8.79366e-06,0.00023394,-0.0108808,8.89498e-05,-0.00370674,-0.00045093,0.0145875,0.000488437,0,0,0,-0.00409525,0,3.66557e-06,0,0,0,0.070177,-0.0246,0.588057,0,0,0,0,0,0
0.0359704,4.45137e-06,-1.10849,1.69146e-06,2.2165,-8.58292e-06,0.611143,9.29613e-06,0.000240642,-0.0111916,9.15055e-05,-0.00381358,-0.00046383,0.0150051,0.000502415,0,0,0,-0.00421237,0,3.98914e-06,0,0,0,0.0701728,-0.0246,0.588057,0,0,0,0,0,0
0.0369705,4.69874e-06,-1.1085,1.78553e-06,2.21649,-9.0597e-06,0.611158,9.81257e-06,0.000247346,-0.0115023,9.40622e-05,-0.00392049,-0.000476731,0.0154228,0.000516394,0,0,0,-0.00432949,0,4.33121e-06,0,0,0,0.0701685,-0.0246,0.588057,0,0,0,0,0,0
0.0379706,4.95281e-06,-1.10851,1.88216e-06,2.21649,-9.54938e-06,0.611174,1.0343e-05,0.00025405,-0.011813,9.66199e-05,-0.00402747,-0.000489632,0.0158405,0.000530373,0,0,0,-0.00444661,0,4.6923e-06,0,0,0,0.070164,-0.0246,0.588057,0,0,0,0,0,0
0.0389707,5.21359e-06,-1.10853,1.98135e-06,2.21649,-1.0052e-05,0.61119,1.08874e-05,0.000260755,-0.0121237,9.91786e-05,-0.00413452,-0.000502533,0.0162582,0.000544353,0,0,0,-0.00456373,0,5.07292e-06,0,0,0,0.0701595,-0.0246,0.588057,0,0,0,0,0,0
